fold,id,epoch,smoothing,score
1,g21,4,1,0.3330753027522374
1,g21,4,8,0.3287505034618615
1,g21,4,32,0.32874144822522333
1,g21,8,1,0.3390750468409883
1,g21,8,8,0.34138076677195245
1,g21,8,32,0.34188580987742245
1,g21,16,1,0.34831959415375235
1,g21,16,8,0.3558651320723764
1,g21,16,32,0.35489539155828276
1,g22,2,1,0.33273157272716486
1,g22,2,8,0.3348341689323436
1,g22,2,32,0.3360439803422877
1,g22,4,1,0.3550078117704063
1,g22,4,8,0.3419485427534262
1,g22,4,32,0.34597165936379737
1,g22,8,1,0.3431265012519389
1,g22,8,8,0.3498492695931258
1,g22,8,32,0.3508396860026045
1,g22,16,1,0.3281602585000868
1,g22,16,8,0.31413387989137637
1,g22,16,32,0.31537128372596646
1,g23,2,1,0.34611347974569767
1,g23,2,8,0.3283057576560702
1,g23,2,32,0.3291814543135006
1,g23,4,1,0.3539180895440646
1,g23,4,8,0.32917634479643987
1,g23,4,32,0.3323572325361511
1,g23,8,1,0.3512042081927907
1,g23,8,8,0.3610641212978074
1,g23,8,32,0.35677852266789206
1,g23,16,1,0.32514921946653974
1,g23,16,8,0.3297856764035655
1,g23,16,32,0.3358141046402687
1,g24,2,1,0.32517876498751025
1,g24,2,8,0.31277282936141754
1,g24,2,32,0.31365559890609124
1,g24,4,1,0.3384864413710756
1,g24,4,8,0.3368919016086637
1,g24,4,32,0.33742165838805993
1,g24,8,1,0.35981764440048924
1,g24,8,8,0.37079478269085314
1,g24,8,32,0.3746479591391203
1,g24,16,1,0.37309336627273204
1,g24,16,8,0.36131166386728963
1,g24,16,32,0.3627974313636719
1,g25,2,1,0.31845031327671913
1,g25,2,8,0.30641071803140635
1,g25,2,32,0.30662661420426657
