fold,id,epoch,smoothing,score
1,g24,2,1,0.39084788082336464
1,g24,2,8,0.3800436043166483
1,g24,2,32,0.37935217986601766
1,g24,4,1,0.3912283775443782
1,g24,4,8,0.3806468008412143
1,g24,4,32,0.3720045776940587
1,g24,8,1,0.34798688210842005
1,g24,8,8,0.33885386973513115
1,g24,8,32,0.33086013467925546
1,g24,16,1,0.3353563530171839
1,g24,16,8,0.32777436691466866
1,g24,16,32,0.32171715552986035
1,g25,2,1,0.39221035896570927
1,g25,2,8,0.38023722009368094
1,g25,2,32,0.3725996631248354
1,g25,4,1,0.39796732495694065
1,g25,4,8,0.39053549479931726
1,g25,4,32,0.387363301397714
1,g25,8,1,0.40438497932277057
1,g25,8,8,0.3867381428658789
1,g25,8,32,0.3820841610478392
1,g25,16,1,0.3627320951600596
1,g25,16,8,0.36802218367523315
1,g25,16,32,0.36164700094748425
1,g26,2,1,0.37241812375302863
1,g26,2,8,0.3789467312301587
1,g26,2,32,0.3796892475251432
1,g26,4,1,0.3429454398903789
1,g26,4,8,0.3313479107396971
1,g26,4,32,0.32406492114436924
1,g26,8,1,0.31523145794799573
1,g26,8,8,0.3136323511237333
1,g26,8,32,0.31409698875441316
1,g26,16,1,0.31498817699276105
1,g26,16,8,0.31406141832942946
1,g26,16,32,0.31625283783603464
1,g27,2,1,0.3988196144957987
1,g27,2,8,0.38294265356075785
1,g27,2,32,0.37732783228361905
1,g27,4,1,0.37795049752365506
1,g27,4,8,0.37691044873501717
1,g27,4,32,0.3745911956215791
1,g27,8,1,0.3483025737454667
1,g27,8,8,0.33197094579692144
1,g27,8,32,0.3244799944156941
1,g27,16,1,0.33590681905874864
1,g27,16,8,0.33162793121951767
1,g27,16,32,0.32575424588292773
1,g28,2,1,0.35394732895987946
1,g28,2,8,0.3215475363769023
1,g28,2,32,0.3116861204146364
1,g28,4,1,0.34552837836220684
1,g28,4,8,0.3156488605447729
1,g28,4,32,0.3128547375561419
1,g28,8,1,0.33404665586429294
1,g28,8,8,0.312155492447881
1,g28,8,32,0.3079883262561682
1,g28,16,1,0.33764705351403296
1,g28,16,8,0.3165436969328958
1,g28,16,32,0.3137792717159198
1,g29,2,1,0.35169328292597424
1,g29,2,8,0.3073435687733594
1,g29,2,32,0.29943894963140777
1,g29,4,1,0.3453907086333597
1,g29,4,8,0.3211559754983164
1,g29,4,32,0.3151580614585586
1,g29,8,1,0.34769556496204207
1,g29,8,8,0.32493654555146595
1,g29,8,32,0.3258848488493933
1,g29,16,1,0.3472481464392044
1,g29,16,8,0.3252654957080703
1,g29,16,32,0.3229003391191189
1,g30,2,1,0.34258141058876945
1,g30,2,8,0.31472198895881576
1,g30,2,32,0.31110419681271756
1,g30,4,1,0.33984953521998673
1,g30,4,8,0.31668096935083817
1,g30,4,32,0.3121410832722688
1,g30,8,1,0.3363469041848449
1,g30,8,8,0.31208640559808587
1,g30,8,32,0.31567690769107826
1,g30,16,1,0.31971156237159337
1,g30,16,8,0.31319319655160066
1,g30,16,32,0.31564375274857537
1,g31,2,1,0.35244249776512737
1,g31,2,8,0.33182460439147315
1,g31,2,32,0.33334886906810407
1,g31,4,1,0.3343713029487621
1,g31,4,8,0.31934700194392335
1,g31,4,32,0.31328969598060236
1,g31,8,1,0.3484553177595398
1,g31,8,8,0.33245384025443847
1,g31,8,32,0.3286435667073228
1,g31,16,1,0.3352199353534317
1,g31,16,8,0.31780579541729354
1,g31,16,32,0.3234923775378881
2,g00,2,1,0.3194119327705175
2,g00,2,8,0.3609567818584744
2,g00,2,32,0.3766374670365908
2,g00,4,1,0.3239424718337938
2,g00,4,8,0.35374229648867483
2,g00,4,32,0.3833123784746032
2,g00,8,1,0.325983573168713
2,g00,8,8,0.33067776620758477
2,g00,8,32,0.3392773471664166
2,g00,16,1,0.3075249121072758
