task,kind,subset,architecture,seed,split,reference_scope,baseline,baseline_subset,participant,gain
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,matched,logistic,Eye_Pupil,P39,0.033333333333333326
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,matched,logistic,Eye_Pupil,P45,-0.0018715346584199377
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,matched,logistic,Eye_Pupil,P5,0.09829059829059833
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,full,logistic,full,P10,-0.01575162927157736
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,full,logistic,full,P11,0.0020703933747412417
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,full,logistic,full,P15,0.05079712790556162
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,full,logistic,full,P16,0.053169734151329306
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,full,logistic,full,P37,0.15776550030693676
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,full,logistic,full,P39,0.07291666666666674
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,full,logistic,full,P45,0.036680077663684196
arousal_primary_6s,classification,Eye_Pupil,BiLSTM,20260908,test,full,logistic,full,P5,0.06623931623931623
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,matched,ridge,Eye_Pupil,P23,-0.0001821240510774258
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,matched,ridge,Eye_Pupil,P28,0.004688883796669541
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,matched,ridge,Eye_Pupil,P31,-0.0074014568000817516
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,matched,ridge,Eye_Pupil,P32,-0.008629000312497692
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,matched,ridge,Eye_Pupil,P38,-0.009398509707551739
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,matched,ridge,Eye_Pupil,P41,-0.008669359980628788
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,matched,ridge,Eye_Pupil,P47,-0.0022565680516157816
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,matched,ridge,Eye_Pupil,P6,-0.030474090907320783
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,full,ridge,full,P23,-0.005287227805270023
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,full,ridge,full,P28,0.0032881187063252826
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,full,ridge,full,P31,-0.007660913599399688
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,full,ridge,full,P32,-0.01673354199521926
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,full,ridge,full,P38,-0.012897550634852761
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,full,ridge,full,P41,0.011378263539714717
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,full,ridge,full,P47,-0.000560848004974801
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,validation,full,ridge,full,P6,-0.031238512050319134
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,matched,ridge,Eye_Pupil,P10,0.0004373256915615187
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,matched,ridge,Eye_Pupil,P11,-0.0009346280104849392
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,matched,ridge,Eye_Pupil,P15,-0.0037584272815804898
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,matched,ridge,Eye_Pupil,P16,-0.04110965239783415
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,matched,ridge,Eye_Pupil,P37,-0.00216312850643674
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,matched,ridge,Eye_Pupil,P39,-0.0024677965835013804
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,matched,ridge,Eye_Pupil,P45,0.0037010728374782254
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,matched,ridge,Eye_Pupil,P5,-0.000911208282544651
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,full,ridge,full,P10,0.002838874105992817
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,full,ridge,full,P11,-0.001097097657005608
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,full,ridge,full,P15,0.011357621035555487
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,full,ridge,full,P16,-0.045701623060319996
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,full,ridge,full,P37,-2.8064193961729877e-05
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,full,ridge,full,P39,-0.007781413226179756
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,full,ridge,full,P45,0.0003883736523366821
arousal_primary_6s,regression,Eye_Pupil,TCN,20260907,test,full,ridge,full,P5,0.000977405950689958
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,matched,ridge,Eye_Pupil,P23,-0.012694292338254698
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,matched,ridge,Eye_Pupil,P28,-0.023828031523529747
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,matched,ridge,Eye_Pupil,P31,0.0027678857594284345
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,matched,ridge,Eye_Pupil,P32,-0.00020958210587773696
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,matched,ridge,Eye_Pupil,P38,-0.004870951066196838
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,matched,ridge,Eye_Pupil,P41,0.0029373631940655676
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,matched,ridge,Eye_Pupil,P47,-0.0032020798286891416
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,matched,ridge,Eye_Pupil,P6,-0.030498586526929272
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,full,ridge,full,P23,-0.017799396092447295
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,full,ridge,full,P28,-0.025228796613874005
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,full,ridge,full,P31,0.002508428960110498
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,full,ridge,full,P32,-0.008314123788599304
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,full,ridge,full,P38,-0.00836999199349786
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,full,ridge,full,P41,0.022984986714409072
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,full,ridge,full,P47,-0.0015063597820481611
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,validation,full,ridge,full,P6,-0.03126300766992762
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,matched,ridge,Eye_Pupil,P10,-0.0029307347149987173
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,matched,ridge,Eye_Pupil,P11,-0.0010742447512616105
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,matched,ridge,Eye_Pupil,P15,-0.01035721823747715
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,matched,ridge,Eye_Pupil,P16,0.0024899570653947878
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,matched,ridge,Eye_Pupil,P37,6.748712493775955e-05
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,matched,ridge,Eye_Pupil,P39,-0.00554168008606859
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,matched,ridge,Eye_Pupil,P45,0.004440661649390387
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,matched,ridge,Eye_Pupil,P5,-0.0061525642153993365
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,full,ridge,full,P10,-0.0005291863005674191
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,full,ridge,full,P11,-0.0012367143977822792
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,full,ridge,full,P15,0.004758830079658827
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,full,ridge,full,P16,-0.002102013597091057
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,full,ridge,full,P37,0.0022025514374127697
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,full,ridge,full,P39,-0.010855296728746966
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,full,ridge,full,P45,0.001127962464248844
arousal_primary_6s,regression,Eye_Pupil,TCN,20260908,test,full,ridge,full,P5,-0.0042639499821647275
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,matched,ridge,Eye_Pupil,P23,0.003947687803134925
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,matched,ridge,Eye_Pupil,P28,-0.011292620804307929
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,matched,ridge,Eye_Pupil,P31,-0.0023742058218978457
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,matched,ridge,Eye_Pupil,P32,0.007496827384489757
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,matched,ridge,Eye_Pupil,P38,-0.006231515194299098
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,matched,ridge,Eye_Pupil,P41,-0.0014737725319412531
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,matched,ridge,Eye_Pupil,P47,0.00042573627488606824
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,matched,ridge,Eye_Pupil,P6,0.0035577422797219427
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,full,ridge,full,P23,-0.001157415951057672
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,full,ridge,full,P28,-0.012693385894652187
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,full,ridge,full,P31,-0.002633662621215782
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,full,ridge,full,P32,-0.0006077142982318096
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,full,ridge,full,P38,-0.00973055612160012
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,full,ridge,full,P41,0.018573850988402252
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,full,ridge,full,P47,0.0021214563215270488
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,validation,full,ridge,full,P6,0.002793321136723592
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,matched,ridge,Eye_Pupil,P10,-0.010144955952352763
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,matched,ridge,Eye_Pupil,P11,-0.003221826955238316
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,matched,ridge,Eye_Pupil,P15,-0.003848850263139525
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,matched,ridge,Eye_Pupil,P16,-0.04425569318312905
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,matched,ridge,Eye_Pupil,P37,0.005443690078719587
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,matched,ridge,Eye_Pupil,P39,-0.007950632363932675
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,matched,ridge,Eye_Pupil,P45,0.003499988736922033
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,matched,ridge,Eye_Pupil,P5,-0.0025881520907793387
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,full,ridge,full,P10,-0.007743407537921465
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,full,ridge,full,P11,-0.003384296601758985
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,full,ridge,full,P15,0.011267198053996452
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,full,ridge,full,P16,-0.0488476638456149
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,full,ridge,full,P37,0.007578754391194598
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,full,ridge,full,P39,-0.01326424900661105
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,full,ridge,full,P45,0.00018728955178048956
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260907,test,full,ridge,full,P5,-0.0006995378575447297
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,matched,ridge,Eye_Pupil,P23,-0.017520024225587738
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,matched,ridge,Eye_Pupil,P28,-0.013223670226220507
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,matched,ridge,Eye_Pupil,P31,-0.00011489774601358693
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,matched,ridge,Eye_Pupil,P32,-0.006936845976469819
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,matched,ridge,Eye_Pupil,P38,-0.004515864877115305
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,matched,ridge,Eye_Pupil,P41,-0.029361672462787647
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,matched,ridge,Eye_Pupil,P47,0.006614385130490841
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,matched,ridge,Eye_Pupil,P6,-0.021350203278475477
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,full,ridge,full,P23,-0.022625127979780335
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,full,ridge,full,P28,-0.014624435316564766
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,full,ridge,full,P31,-0.00037435454533152335
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,full,ridge,full,P32,-0.015041387659191385
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,full,ridge,full,P38,-0.008014905804416328
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,full,ridge,full,P41,-0.009314048942444142
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,full,ridge,full,P47,0.008310105177131821
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,validation,full,ridge,full,P6,-0.022114624421473827
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,matched,ridge,Eye_Pupil,P10,-0.003456810687811007
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,matched,ridge,Eye_Pupil,P11,-0.016443727184397794
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,matched,ridge,Eye_Pupil,P15,-0.0033326270222768795
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,matched,ridge,Eye_Pupil,P16,-0.03308053796571775
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,matched,ridge,Eye_Pupil,P37,-0.00037669613248048073
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,matched,ridge,Eye_Pupil,P39,-0.010174598183543937
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,matched,ridge,Eye_Pupil,P45,-0.0017116111665969047
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,matched,ridge,Eye_Pupil,P5,-0.006145838676211768
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,full,ridge,full,P10,-0.001055262273379709
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,full,ridge,full,P11,-0.016606196830918463
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,full,ridge,full,P15,0.011783421294859098
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,full,ridge,full,P16,-0.037672508628203594
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,full,ridge,full,P37,0.0017583681799945294
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,full,ridge,full,P39,-0.015488214826222313
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,full,ridge,full,P45,-0.005024310351738448
arousal_primary_6s,regression,Eye_Pupil,LSTM,20260908,test,full,ridge,full,P5,-0.004257224442977159
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil,P23,0.008176439420495285
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil,P28,0.006416163923041229
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil,P31,-0.004511292652894516
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil,P32,0.006380003791332967
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil,P38,-0.009069204101339823
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil,P41,-0.023799247102877397
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil,P47,0.005041408506486156
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,matched,ridge,Eye_Pupil,P6,-0.03516827336216377
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,full,ridge,full,P23,0.003071335666302688
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,full,ridge,full,P28,0.005015398832696971
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,full,ridge,full,P31,-0.004770749452212453
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,full,ridge,full,P32,-0.0017245378913886
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,full,ridge,full,P38,-0.012568245028640845
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,full,ridge,full,P41,-0.0037516235825338917
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,full,ridge,full,P47,0.006737128553127136
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,validation,full,ridge,full,P6,-0.03593269450516212
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,test,matched,ridge,Eye_Pupil,P10,-0.003328177752071726
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,test,matched,ridge,Eye_Pupil,P11,-0.0193133115354851
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,test,matched,ridge,Eye_Pupil,P15,-0.0029685979033411414
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,test,matched,ridge,Eye_Pupil,P16,-0.0773982528740077
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,test,matched,ridge,Eye_Pupil,P37,0.017816712448111005
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,test,matched,ridge,Eye_Pupil,P39,-0.011792545391649645
arousal_primary_6s,regression,Eye_Pupil,BiLSTM,20260907,test,matched,ridge,Eye_Pupil,P45,0.012027409360251373
